imagelink,productlink,price,maxretailprice,ProductName,stars,GlobalRatings,Category,Sub-category-1,Sub-category-2,Sub-category-3,Sub-category-4,reviewsLink,HighLights,Pack of,Sales Package,Brand,Model Name,Ideal For,Type,Quantity,Maximum Shelf Life,Anti Perspirant,Fragrance Family,Limited Edition,Country of Origin,5 star ratings,4 star ratings,3 star ratings,2 star ratings,1 star ratings,globalReviews,reviews,Other Traits,Ideal Usage,Certification
https://rukminim1.flixcart.com/image/612/612/kjhgzgw0-0/deodorant/d/j/i/400-rose-jasmine-lilly-of-the-valley-each-100-ml-set-of-4-original-imafzfzea7gzzs9d.jpeg?q=70,https://www.flipkart.com/batra-s-rose-jasmine-lilly-valley-each-100-ml-set-4-deodorant-spray-women/p/itma82d6733a5a55?pid=DEOFZFZGNHBQPPZE&lid=LSTDEOFZFZGNHBQPPZE5GCFZ7&marketplace=FLIPKART&q=Deodorants&store=g9b%2F0yh%2Fvp1%2F0kb&srno=s_2_52&otracker=search&otracker1=search&fm=organic&iid=en_QySo0ace3hSvwNZAlVLmjIZeCa3Y6SaY5bQEJ1ahU%2FOA2ZmrRqRK%2F2u%2BgvVcOCLW%2Fl0m6cAEALz9DnPfGMs6Kg%3D%3D&ppt=None&ppn=None&ssid=kxrbriz1ps0000001680876246277&qH=630278361da13d4f,515,1036,"Dr Batra's Rose Jasmine & Lilly of the Valley Each 100 ml set of 4 Deodorant Spray  -  For Women  (400 ml, Pack of 4)",3.9,10 ratings and 1 reviews,Beauty and Grooming,Fragrances,Deodorants,Deodorant Spray,Dr Batra's Deodorant Spray,Not available,"[""Quantity: 400 ml"",""Fragrance: Deodorant Spray"",""For Women""]",4,"4 DeoDorant, Dr Batra's Deo",Dr Batra's,Rose Jasmine & Lilly of the Valley Each 100 ml set of 4,Women,Deodorant Spray,400 ml,36 Months,Not available,Not available,Not available,India,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available
https://rukminim1.flixcart.com/image/612/612/kv5kfww0/deodorant/y/p/q/mega-pack-good-morning-deodorant-spray-park-avenue-men-original-imag84ap3xfyvvfb.jpeg?q=70,https://www.flipkart.com/park-avenue-mega-pack-good-morning-deodorant-spray-men/p/itmf3v9rvnpayjeq?pid=DEOEDP5JKGGFFG4S&lid=LSTDEOEDP5JKGGFFG4SSMR03W&marketplace=FLIPKART&q=Deodorants&store=g9b%2F0yh%2Fvp1%2F0kb&srno=s_2_53&otracker=search&otracker1=search&fm=organic&iid=49072748-bff1-4548-a090-95400debcca9.DEOEDP5JKGGFFG4S.SEARCH&ppt=None&ppn=None&ssid=kxrbriz1ps0000001680876246277&qH=630278361da13d4f,226,360,PARK AVENUE Mega Pack Good Morning Deodorant Spray  -  For Men  (220 ml),4.2,"4,428 ratings and 673 reviews",Beauty and Grooming,Fragrances,Deodorants,Deodorant Spray,PARK AVENUE Deodorant Spray,https://www.flipkart.com/park-avenue-mega-pack-good-morning-deodorant-spray-men/product-reviews/itmf3v9rvnpayjeq?pid=DEOEDP5JKGGFFG4S&lid=LSTDEOEDP5JKGGFFG4SSMR03W&marketplace=FLIPKART,"[""Quantity: 220 ml"",""Fragrance: Deodorant Spray"",""For Men""]",1,1,PARK AVENUE,Mega Pack Good Morning,Men,Deodorant Spray,220 ml,36 Months,Not available,Fresh,Not available,INDIA,"2,527","1,019",461,160,261,673 Reviews,"[{""title"":""Mind-blowing purchase"",""summary"":""Terrific from Flipkart. Perfect package ,perfect delivery, perfect fragrance of Good morning Deo...I simply loved it.""},{""title"":""Simply awesome"",""summary"":""park avenue is very nice perfume...I bought mega pack good morning deo... and it's really nice... it's fragrance is superb.... it has long lasting capacity... thanks Flipkart for the awesome product delivered me...""},{""title"":""Fair"",""summary"":""It is not citrus and woody smell. Mostly it is sweet vanilla. i don't like it much. Nivea men power boost was better.""},{""title"":""Highly recommended"",""summary"":""Excellent 👌 smell very nice love the smell paek avenue deos are really great delivery 🚚 boy was too humble""},{""title"":""Worth the money"",""summary"":""Good product very nice fragrance... Good job flipkart.. It's a very good goodmorning purfume body spray...""},{""title"":""Terrific"",""summary"":""Nice product, but 3 to 4 yrs ago, good morning fragrance is soo good, it's also smells good. But little hard, but it's ok. I love it. Thank you flipkart.""},{""title"":""Mind-blowing purchase"",""summary"":""super fast delivery. great product at a great prise. strong fregrance.""},{""title"":""Mind-blowing purchase"",""summary"":""Very Very Strong And Sweeeeet Deodorant in the Best Ever prize... All the Retail Stores are Waste in Front of Flipkart as they cannot Compete with the Discounts and the Service that You Give..felt Happy with Flipkart and Very nice Delivery Service also #flippie""},{""title"":""Great product"",""summary"":""It is really a good deo specially 250 ml pack.lt is really a super saver pack @ 197 only.""},{""title"":""Fabulous!"",""summary"":""Awesome product... Nice fragrant and long lasting tooo 💥 and superbb fast delevary by flipkart!!♡♡""}]",Not available,Not available,Not available
https://rukminim1.flixcart.com/image/612/612/xif0q/deodorant/s/2/w/400-signature-mysterious-and-intense-2-body-spray-axe-men-original-imaghqhyprf6yd59.jpeg?q=70,https://www.flipkart.com/axe-signature-mysterious-intense-body-spray-men/p/itmfa3a4c279bd33?pid=DEOGHQGYTHPFEKYW&lid=LSTDEOGHQGYTHPFEKYWFA2TCK&marketplace=FLIPKART&q=Deodorants&store=g9b%2F0yh%2Fvp1%2F0kb&srno=s_2_54&otracker=search&otracker1=search&fm=organic&iid=49072748-bff1-4548-a090-95400debcca9.DEOGHQGYTHPFEKYW.SEARCH&ppt=None&ppn=None&ssid=kxrbriz1ps0000001680876246277&qH=630278361da13d4f,425,780,"AXE Signature Mysterious and Intense Body Spray  -  For Men  (400 ml, Pack of 2)",4.2,126 ratings and 5 reviews,Beauty and Grooming,Fragrances,Deodorants,Deodorant Spray,AXE Deodorant Spray,https://www.flipkart.com/axe-signature-mysterious-intense-body-spray-men/product-reviews/itmfa3a4c279bd33?pid=DEOGHQGYTHPFEKYW&lid=LSTDEOGHQGYTHPFEKYWFA2TCK&marketplace=FLIPKART,"[""Quantity: 400 ml"",""Fragrance: Body Spray"",""For Men""]",2,Not available,AXE,Signature Mysterious and Intense,Men,Body Spray,400 ml,36 Months,Not available,Not available,Not available,Not available,72,30,12,5,7,5 Reviews,"[{""title"":""Very poor"",""summary"":""Dull fragrance....Doesn't even last for 1 hour. Was not worth buying""},{""title"":""Highly recommended"",""summary"":""Amazing product""},{""title"":""Terrific purchase"",""summary"":""Very good smell..""},{""title"":""Good"",""summary"":""Nice 👍""},{""title"":""Terrific purchase"",""summary"":""Nice""}]",Not available,Not available,Not available
https://rukminim1.flixcart.com/image/612/612/kingqkw0pkrrdj-0/personal-care/9/o/o/400-dn034-denver-original-imafyhpqcyyecpvn.jpeg?q=70,https://www.flipkart.com/denver-caliber-imperial-combo-deodorant-spray-men/p/itmf3v9rctbcnwgk?pid=DEOFCFWGGECFDWGX&lid=LSTDEOFCFWGGECFDWGXINGTBE&marketplace=FLIPKART&q=Deodorants&store=g9b%2F0yh%2Fvp1%2F0kb&srno=s_2_55&otracker=search&otracker1=search&fm=organic&iid=49072748-bff1-4548-a090-95400debcca9.DEOFCFWGGECFDWGX.SEARCH&ppt=None&ppn=None&ssid=kxrbriz1ps0000001680876246277&qH=630278361da13d4f,309,530,"DENVER Caliber and Imperial Combo Deodorant Spray  -  For Men  (400 ml, Pack of 2)",4.3,"18,812 ratings and 1,605 reviews",Beauty and Grooming,Fragrances,Deodorants,Deodorant Spray,DENVER Deodorant Spray,https://www.flipkart.com/denver-caliber-imperial-combo-deodorant-spray-men/product-reviews/itmf3v9rctbcnwgk?pid=DEOFCFWGGECFDWGX&lid=LSTDEOFCFWGGECFDWGXINGTBE&marketplace=FLIPKART,"[""Quantity: 400 ml"",""Fragrance: Deodorant Spray"",""For Men""]",2,"1 Caliber Deo, 1 Imperial Deo",DENVER,Caliber and Imperial Combo,Men,Deodorant Spray,400 ml,36 Months,Not available,Not available,Not available,Not available,"11,319","4,289","1,793",600,811,"1,605 Reviews","[{""title"":""Delightful"",""summary"":""Both are good , but the white one is far far better than black one. Also both of them lasts about 4-5 hours unless you take bath. White one is better than any other fogg/park avneue/wild stone/KS/ or any other.....as I have tried most of them......""},{""title"":""Value-for-money"",""summary"":""realy i like the  denver fragrance. its long lasting . good product in low cost. thank you flip kart""},{""title"":""Must buy!"",""summary"":""nice perfumes, nice smell""},{""title"":""Worth every penny"",""summary"":""fabulous... product""},{""title"":""Wonderful"",""summary"":""all Denver perfume too gud... highly recommended""},{""title"":""Must buy!"",""summary"":""TQ Flipkart ...nyc fragrance 💖💖 love it 😘""},{""title"":""Brilliant"",""summary"":""Good Products""},{""title"":""Perfect product!"",""summary"":""Both of it are very good. You can go for it. If you want to buy deo.""},{""title"":""Really Nice"",""summary"":""nice""},{""title"":""Terrific"",""summary"":""Just Awesome💓 i love it❤""}]",Not available,Not available,Not available
https://rukminim1.flixcart.com/image/612/612/ke1pnrk0/deodorant/7/q/z/100-deo-for-women-deodorant-spray-dr-batra-s-women-original-imafutdjkux2gpjg.jpeg?q=70,https://www.flipkart.com/batra-s-deodarant-long-lasting-action-rose-jasmine-lily-valley-100-gm-deodorant-spray-women/p/itm5c7e895577bb0?pid=DEOFUT9Y6GANG7QZ&lid=LSTDEOFUT9Y6GANG7QZXQIME1&marketplace=FLIPKART&q=Deodorants&store=g9b%2F0yh%2Fvp1%2F0kb&srno=s_2_56&otracker=search&otracker1=search&fm=organic&iid=en_QySo0ace3hSvwNZAlVLmjIZeCa3Y6SaY5bQEJ1ahU%2FPdbRe7LDpJrsFYp8FBSbDZqcrDeUD28mehn%2F2pdp9sFQ%3D%3D&ppt=None&ppn=None&ssid=kxrbriz1ps0000001680876246277&qH=630278361da13d4f,100,259,"Dr Batra's Deodarant With Long Lasting Action Rose,Jasmine & Lily Of The Valley - 100 gm Deodorant Spray  -  For Women  (100 g)",4.2,942 ratings and 88 reviews,Beauty and Grooming,Fragrances,Deodorants,Deodorant Spray,Dr Batra's Deodorant Spray,https://www.flipkart.com/batra-s-deodarant-long-lasting-action-rose-jasmine-lily-valley-100-gm-deodorant-spray-women/product-reviews/itm5c7e895577bb0?pid=DEOFUT9Y6GANG7QZ&lid=LSTDEOFUT9Y6GANG7QZXQIME1&marketplace=FLIPKART,"[""Quantity: 100 g"",""Fragrance: Deodorant Spray"",""For Women""]",1,1,Dr Batra's,"Deodarant With Long Lasting Action Rose,Jasmine & Lily Of The Valley - 100 gm",Women,Deodorant Spray,100 g,24 Months,Not available,NA,No,india,544,207,108,36,47,88 Reviews,"[{""title"":""Terrific purchase"",""summary"":""Very nice and sexy""},{""title"":""Bad quality"",""summary"":""The smell is too strong like attar, yes it's long lasting but sure one will get headache after use. I stopped using immediately after the first use. Very bad product from batra's. Purchased after seeing lots of good reviews but disappointed after purchasing.""},{""title"":""Super!"",""summary"":""This is very good deodorant fragrance""},{""title"":""Brilliant"",""summary"":""Nice product""},{""title"":""Classy product"",""summary"":""Nice fragrance 👌👌👌👌""},{""title"":""Good quality product"",""summary"":""Nice fragrance""},{""title"":""Good quality product"",""summary"":""Nice""},{""title"":""Really Nice"",""summary"":""Best fragrance in lesser price ..""},{""title"":""Classy product"",""summary"":""Very very nice product""},{""title"":""Simply awesome"",""summary"":""superb very nice  Prodact""}]","""A Unique Blend Of Rose, Jasmine & Lily Of The Valley With Long Lasting Action. """,Not available,Not available
https://rukminim1.flixcart.com/image/612/612/ki7qw7k0/deodorant/9/z/h/140-krakengard-deodorant-spray-old-spice-men-original-imafyfrgz6vn8qf7.jpeg?q=70,https://www.flipkart.com/old-spice-krakengard-deodorant-spray-men/p/itmd62a254846083?pid=DEOFZFZ7VRYTJ9ZH&lid=LSTDEOFZFZ7VRYTJ9ZHLBEKDD&marketplace=FLIPKART&q=Deodorants&store=g9b%2F0yh%2Fvp1%2F0kb&srno=s_2_57&otracker=search&otracker1=search&fm=organic&iid=49072748-bff1-4548-a090-95400debcca9.DEOFZFZ7VRYTJ9ZH.SEARCH&ppt=None&ppn=None&ssid=kxrbriz1ps0000001680876246277&qH=630278361da13d4f,167,249,OLD SPICE Krakengard Deodorant Spray  -  For Men  (140 ml),4.2,848 ratings and 196 reviews,Beauty and Grooming,Fragrances,Deodorants,Deodorant Spray,OLD SPICE Deodorant Spray,https://www.flipkart.com/old-spice-krakengard-deodorant-spray-men/product-reviews/itmd62a254846083?pid=DEOFZFZ7VRYTJ9ZH&lid=LSTDEOFZFZ7VRYTJ9ZHLBEKDD&marketplace=FLIPKART,"[""Quantity: 140 ml"",""Fragrance: Deodorant Spray"",""For Men""]",1,Not available,OLD SPICE,Krakengard,Men,Deodorant Spray,140 ml,24 Months,Not available,Not available,Not available,India,494,178,92,32,52,196 Reviews,"[{""title"":""Perfect product!"",""summary"":""Very fresh exotic and Manly fragrance \""By no means it is hard it's more of a soothing and lite fragnance\"" but performance is a bit low side , it only stays on skin for like 2-3 Hrs & on Clothes just a little longer ... but i love the fragnance ... If u'r looking for a good performance fragnance in same range then try \""HOTT\"" OR Envy by vanesa they perform very good just pick any of them they are good my personal fav is Aqua and Magnetic""},{""title"":""Great product"",""summary"":""This summer establish your unique identity with #oldspiceindia  newly launched #Krankengard 0% gas deodorant... This is very good product quality nd long-lasting. Good service provided by delivery boy nd good person nd packing is great 👍 thanks all teams #Flipkart.""},{""title"":""Worth every penny"",""summary"":""Besides smelling like a pine tree, it also has a tropical scent. Furthermore, its scent is excellent and leaves users smelling good for the entire day. This product smells great without being overwhelming. The scent stays on all day and I find that it's good for both men and women. My armpits have stayed dry for the most part of the day when I walk since I'm an active person. The deodorant has also not caused me any skin problems - I haven't experienced any crashes or anything like that. As w...""},{""title"":""Mind-blowing purchase"",""summary"":""This is very refreshing and excellent quality body spray from old spice. I will definitely recommend this Deodorant for regular use. Happy with purchase.""},{""title"":""Fabulous!"",""summary"":""This deodrant spray is too good to use. The fragrance is so lovely specially for men. It is long lasting as well. Like it""},{""title"":""Terrific purchase"",""summary"":""\""Old Spice Krakengard Sesorang Body Spray“ is an awesome product from Old Spice.The features that makes it unique from other deodorants are - its long lasting nature, its highly refreshing odor, and its mesmerizing smell.In short, it is the deo i was looking for such a long time.""},{""title"":""Terrific"",""summary"":""\""Look sharp and sophisticated while smelling like a dream with the Old Spice Krakengard deodorant. Its long-lasting fragrance with notes of patchouli, moss, and berries will keep body odor in check while keeping you fresh and confident. Its gentle formula is suitable for daily use, and since it has no gas, its fragrance stays with you all day.""},{""title"":""Absolute rubbish!"",""summary"":""Not original! Smells very bad..much like vanilla. Not very musky or woody as expected from old spice products.""},{""title"":""Classy product"",""summary"":""Nice fragrance. I'm trying it first time.""},{""title"":""Best in the market!"",""summary"":""I brought this product for myself and they,product look and smells great.worth buying this product.it is long lasting and stay for 24 hours and above.l really lile this product.""}]",Not available,Not available,Not available
https://rukminim1.flixcart.com/image/612/612/l5iid8w0/deodorant/u/o/c/200-deo-spray-fresh-active-none-antiperspirant-male-200ml-pack-original-imagg69xbr4t7ddh.jpeg?q=70,https://www.flipkart.com/nivea-deo-spray-fresh-active-none-antiperspirant-male-200ml-pack-2-deodorant-men/p/itmb3693132a6b5a?pid=DEOGG69TVDQGH3YH&lid=LSTDEOGG69TVDQGH3YH6ZBAVW&marketplace=FLIPKART&q=Deodorants&store=g9b%2F0yh%2Fvp1%2F0kb&srno=s_2_58&otracker=search&otracker1=search&fm=organic&iid=49072748-bff1-4548-a090-95400debcca9.DEOGG69TVDQGH3YH.SEARCH&ppt=None&ppn=None&ssid=kxrbriz1ps0000001680876246277&qH=630278361da13d4f,335,750,"NIVEA Deo Spray Fresh Active None Antiperspirant, Male 200ml, Pack of 2 Deodorant Spray  -  For Men  (200 ml, Pack of 2)",,,Beauty and Grooming,Fragrances,Deodorants,Deodorant Spray,NIVEA Deodorant Spray,Not available,"[""Quantity: 200 ml"",""Fragrance: Deodorant Spray"",""For Men""]",2,2 Deo Spray,NIVEA,"Deo Spray Fresh Active None Antiperspirant, Male 200ml, Pack of 2",Men,Deodorant Spray,200 ml,1095 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available
https://rukminim1.flixcart.com/image/612/612/kiqbma80-0/deodorant/v/s/u/300-deo-combo-pack-extreme-dynamic-300ml-body-spray-fogg-men-original-imafygff8vhm4d7m.jpeg?q=70,https://www.flipkart.com/fogg-deo-combo-pack-extreme-dynamic-300ml-body-spray-men/p/itm46c95cdfe011c?pid=DEOFYGFCKQGHZJZQ&lid=LSTDEOFYGFCKQGHZJZQSN8B3S&marketplace=FLIPKART&q=Deodorants&store=g9b%2F0yh%2Fvp1%2F0kb&srno=s_2_59&otracker=search&otracker1=search&fm=organic&iid=49072748-bff1-4548-a090-95400debcca9.DEOFYGFCKQGHZJZQ.SEARCH&ppt=None&ppn=None&ssid=kxrbriz1ps0000001680876246277&qH=630278361da13d4f,355,550,"FOGG Deo Combo Pack (EXTREME + DYNAMIC 300ml) Body Spray  -  For Men  (300 ml, Pack of 2)",4.3,"14,294 ratings and 1,248 reviews",Beauty and Grooming,Fragrances,Deodorants,Deodorant Spray,FOGG Deodorant Spray,https://www.flipkart.com/fogg-deo-combo-pack-extreme-dynamic-300ml-body-spray-men/product-reviews/itm46c95cdfe011c?pid=DEOFYGFCKQGHZJZQ&lid=LSTDEOFYGFCKQGHZJZQSN8B3S&marketplace=FLIPKART,"[""Quantity: 300 ml"",""Fragrance: Body Spray"",""For Men"",""Anti Perspirant""]",2,Not available,FOGG,Deo Combo Pack (EXTREME + DYNAMIC 300ml),Men,Body Spray,300 ml,36 Months,Yes,Not available,No,INDIA,"8,512","3,155","1,451",520,656,"1,248 Reviews","[{""title"":""Excellent"",""summary"":""Best products""},{""title"":""Good choice"",""summary"":""Nice products ☺️☺️☺️☺️☺️""},{""title"":""Mind-blowing purchase"",""summary"":""Nice prodakt""},{""title"":""Just wow!"",""summary"":""Fogg extreme - IT HAS SWEET SMELL, RESEMBLES WITH FOGG MARCO. LONG LASTING AND IT STARTS WITH HIGH TONEFOGG ABSOLUTE - IT SMELLS CITRUSY, AND AS THE TIME GOES ITS SMELL IS ENHANSED.IF YOU WANT TO GO FOR LONG LASTING DEOS THAN THIS COMBO IS BEST FOR YOU.""},{""title"":""Simply awesome"",""summary"":""Very nice smell both are good.""},{""title"":""Fabulous!"",""summary"":""Superb products original flavour...thanks 2 flipkart and seller...one of my favourite flavour both are smell is very nice...""},{""title"":""Wonderful"",""summary"":""Very awesome smell specially the yellow one.. blue is also good..😅""},{""title"":""Wonderful"",""summary"":""Osm product.. good quality product 🥰🥰💕""},{""title"":""Great product"",""summary"":""Very nice product and smell is verry good and long lasting perfumed indias no:1 Fogg no gas""},{""title"":""Terrific"",""summary"":""Awesome product""}]",Not available,Not available,Not available
https://rukminim1.flixcart.com/image/612/612/deodorant/n/j/u/body-spray-dr-batra-150-oceanic-breeze-deodorants-original-imaeewg48bn8q5mn.jpeg?q=70,https://www.flipkart.com/dr-batra-s-oceanic-breeze-deodorants-deodorant-spray-men/p/itmb3ebca2007b47?pid=DEOEES7FAAP6GNJU&lid=LSTDEOEES7FAAP6GNJUU1DQSL&marketplace=FLIPKART&q=Deodorants&store=g9b%2F0yh%2Fvp1%2F0kb&srno=s_2_60&otracker=search&otracker1=search&fm=organic&iid=en_QySo0ace3hSvwNZAlVLmjIZeCa3Y6SaY5bQEJ1ahU%2FNM37GmehU9DjHKLzFCD6zKw%2BsAb0VkKKAvZC8M1Y9h1w%3D%3D&ppt=None&ppn=None&ssid=kxrbriz1ps0000001680876246277&qH=630278361da13d4f,104,259,Dr. Batra's Oceanic Breeze Deodorants Deodorant Spray  -  For Men  (150 ml),3.9,308 ratings and 41 reviews,Beauty and Grooming,Fragrances,Deodorants,Deodorant Spray,Dr. Batra's Deodorant Spray,https://www.flipkart.com/dr-batra-s-oceanic-breeze-deodorants-deodorant-spray-men/product-reviews/itmb3ebca2007b47?pid=DEOEES7FAAP6GNJU&lid=LSTDEOEES7FAAP6GNJUU1DQSL&marketplace=FLIPKART,"[""Quantity: 150 ml"",""Fragrance: Deodorant Spray"",""For Men""]",1,1 Deodorant,Dr. Batra's,Oceanic Breeze Deodorants,Men,Deodorant Spray,150 ml,Not available,Not available,Not available,Not available,Not available,142,69,50,18,29,41 Reviews,"[{""title"":""Bad quality"",""summary"":""No lasting smell""},{""title"":""Really Nice"",""summary"":""Wow 😯 amazing product just awsm smell really sweet""},{""title"":""Nice product"",""summary"":""Nice fragrance...long lasting""},{""title"":""Just okay"",""summary"":""Nice deodorant but ladies smell not gents""},{""title"":""Fair"",""summary"":""... total waste of money...""},{""title"":""Must buy!"",""summary"":""Great smell morning to evening""},{""title"":""Best in the market!"",""summary"":""Very good product""},{""title"":""Pretty good"",""summary"":""Good fagnance""},{""title"":""Wonderful"",""summary"":""Fragrance so nice 🙂""},{""title"":""Expected a better product"",""summary"":""Only   gas""}]",Not available,Not available,Not available
https://rukminim1.flixcart.com/image/612/612/kingqkw0pkrrdj-0/personal-care/y/x/a/600-dn035-denver-original-imafyhw3hhzngbre.jpeg?q=70,https://www.flipkart.com/denver-hamilton-caliber-honour-combo-deodorant-spray-men/p/itmf3v9rzahxc3vm?pid=DEOFCFWSZK8WSWZR&lid=LSTDEOFCFWSZK8WSWZRDLISRF&marketplace=FLIPKART&q=Deodorants&store=g9b%2F0yh%2Fvp1%2F0kb&srno=s_2_61&otracker=search&otracker1=search&fm=organic&iid=49072748-bff1-4548-a090-95400debcca9.DEOFCFWSZK8WSWZR.SEARCH&ppt=None&ppn=None&ssid=kxrbriz1ps0000001680876246277&qH=630278361da13d4f,440,795,"DENVER Hamilton, Caliber and Honour Combo Deodorant Spray  -  For Men  (600 ml, Pack of 3)",4.3,"39,071 ratings and 3,418 reviews",Beauty and Grooming,Fragrances,Deodorants,Deodorant Spray,DENVER Deodorant Spray,https://www.flipkart.com/denver-hamilton-caliber-honour-combo-deodorant-spray-men/product-reviews/itmf3v9rzahxc3vm?pid=DEOFCFWSZK8WSWZR&lid=LSTDEOFCFWSZK8WSWZRDLISRF&marketplace=FLIPKART,"[""Quantity: 600 ml"",""Fragrance: Deodorant Spray"",""For Men""]",3,"1 Hamilton Deo, 1 Honour Deo, 1 Caliber Deo",DENVER,"Hamilton, Caliber and Honour Combo",Men,Deodorant Spray,600 ml,36 Months,Not available,Not available,Not available,Not available,"24,719","7,995","3,360","1,171","1,826","3,418 Reviews","[{""title"":""Good quality product"",""summary"":""🔴 wide range of punchy fragrance and only for official use it smells good after it reacts with air on cloths🟢 regular one.. long-lasting but not usable for college purpose⚫ Chocolaty and sweet are essence and for college and date,it's great but it last for 2.5 hour's and end fragrance remains for long""},{""title"":""Must buy!"",""summary"":""Very good product""},{""title"":""Best in the market!"",""summary"":""value for money""},{""title"":""Great product"",""summary"":""Nice very good""},{""title"":""Decent product"",""summary"":""green is the best""},{""title"":""Worth the money"",""summary"":""good smell and quality""},{""title"":""Awesome"",""summary"":""very good product at small pricenice product I gave 100/100""},{""title"":""Great product"",""summary"":""Nice fragrances 😌😋❤very good 😋""},{""title"":""Utterly Disappointed"",""summary"":""One of the worst purchase I have ever made.....don't do this plz""},{""title"":""Worth every penny"",""summary"":""Very nice 🥰🥰🥰🥰🥰🥰🥰""}]",Not available,Not available,Not available
https://rukminim1.flixcart.com/image/612/612/kddf6a80pkrrdj/personal-care/s/y/k/200-exotica-ramsons-original-imafuenvgv94zz7f.jpeg?q=70,https://www.flipkart.com/ramsons-exotica-deodorant-spray-men-women/p/itmfgzm6vy2xp8av?pid=DEOFDJFYUDPKTW9J&lid=LSTDEOFDJFYUDPKTW9J0HQT4X&marketplace=FLIPKART&q=Deodorants&store=g9b%2F0yh%2Fvp1%2F0kb&srno=s_2_62&otracker=search&otracker1=search&fm=organic&iid=49072748-bff1-4548-a090-95400debcca9.DEOFDJFYUDPKTW9J.SEARCH&ppt=None&ppn=None&ssid=kxrbriz1ps0000001680876246277&qH=630278361da13d4f,166,270,RAMSONS EXOTICA Deodorant Spray  -  For Men & Women  (200 ml),4.3,"2,446 ratings and 218 reviews",Beauty and Grooming,Fragrances,Deodorants,Deodorant Spray,RAMSONS Deodorant Spray,https://www.flipkart.com/ramsons-exotica-deodorant-spray-men-women/product-reviews/itmfgzm6vy2xp8av?pid=DEOFDJFYUDPKTW9J&lid=LSTDEOFDJFYUDPKTW9J0HQT4X&marketplace=FLIPKART,"[""Quantity: 200 ml"",""Fragrance: Deodorant Spray"",""For Men & Women""]",1,1,RAMSONS,EXOTICA,Men & Women,Deodorant Spray,200 ml,36 Months,No,Floral,No,India,"1,550",479,203,86,128,218 Reviews,"[{""title"":""Good choice"",""summary"":""Good fragrance ❤""},{""title"":""Mind-blowing purchase"",""summary"":""It is good perfume""},{""title"":""Very Good"",""summary"":""Nice fragrance....my husband's favourite deo..""},{""title"":""Just wow!"",""summary"":""Superb thank you 😊""},{""title"":""Terrible product"",""summary"":""This product was not sealed.""},{""title"":""Best in the market!"",""summary"":""Strong fragrance lasts for more than 4 hours, gives wedding vibes . MRP 250""},{""title"":""Worth the money"",""summary"":""Osm 😍""},{""title"":""Worth every penny"",""summary"":""Very good""},{""title"":""Highly recommended"",""summary"":""Best products""},{""title"":""Fair"",""summary"":""Good perfume but fragrance pass away too soon""}]",100% Genuine Products,Not available,Not available
https://rukminim1.flixcart.com/image/612/612/kuipea80/deodorant/k/d/b/original-deodorant-spray-for-men-deodorant-spray-brut-men-original-imag7hu4jvtbbjvv.jpeg?q=70,https://www.flipkart.com/brut-original-deodorant-spray-men/p/itmdd3443bdf6799?pid=DEOFVDU3H3CFSGSK&lid=LSTDEOFVDU3H3CFSGSKS1N6O3&marketplace=FLIPKART&q=Deodorants&store=g9b%2F0yh%2Fvp1%2F0kb&srno=s_2_63&otracker=search&otracker1=search&fm=organic&iid=49072748-bff1-4548-a090-95400debcca9.DEOFVDU3H3CFSGSK.SEARCH&ppt=None&ppn=None&ssid=kxrbriz1ps0000001680876246277&qH=630278361da13d4f,361,650,"BRUT Original Deodorant Spray for Men Deodorant Spray  -  For Men  (400 ml, Pack of 2)",4,"7,927 ratings and 700 reviews",Beauty and Grooming,Fragrances,Deodorants,Deodorant Spray,BRUT Deodorant Spray,https://www.flipkart.com/brut-original-deodorant-spray-men/product-reviews/itmdd3443bdf6799?pid=DEOFVDU3H3CFSGSK&lid=LSTDEOFVDU3H3CFSGSKS1N6O3&marketplace=FLIPKART,"[""Quantity: 400 ml"",""Fragrance: Deodorant Spray"",""For Men""]",2,2 Deodrant,BRUT,Original Deodorant Spray for Men,Men,Deodorant Spray,400 ml,30 Months,Not available,NA,No,Not available,"4,110","1,788",918,455,656,700 Reviews,"[{""title"":""Worth the money"",""summary"":""Smell is good like talcum. Lasts for a short time. If you are gonna be in AC office or Going for a short travel like shopping, nightouts worth it. Wont work out on hot summer climate or for a sweatable person,Smell is not lasting more than 3 hours during daytime (precisley). But worth the price 267rs for me. I used it for short time purposes.""},{""title"":""Fabulous!"",""summary"":""Awesome BRUT  🌹👍""},{""title"":""Very Good"",""summary"":""Ashok arya""},{""title"":""Brilliant"",""summary"":""Nice""},{""title"":""Great product"",""summary"":""This is a 100% original product. I have been using Brut for many years now. And this is orginal.And good timely delivery as well. 👍🏾""},{""title"":""Useless product"",""summary"":""Cheat quality.""},{""title"":""Did not meet expectations"",""summary"":""Very very worst thing I hve ever seen... waste of money""},{""title"":""Horrible"",""summary"":""Dull""},{""title"":""Best in the market!"",""summary"":""Good smell but no long lasting""},{""title"":""Classy product"",""summary"":""nice""}]",Not available,Not available,Not available
